WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,YEAR,MO,DY,WS10M
2.57,80.92,25.16,14.54,-0.9329535348,0.0,28.9,-0.3599968081,81.28,0,30.01,1009.9,4.0,2022,4,4,1.84
1.84,86.4,24.85,64.04,-0.8771461637,0.1599999999999966,28.9,-0.4802234974,80.92,0,28.68,1010.8,4.0,2022,4,5,2.7
2.7,84.31,24.26,61.86,-0.9907478405,0.0799999999999983,28.0,-0.1357155724,86.4,0,27.62,1012.0,3.0,2022,4,6,1.74
1.74,77.77,25.39,17.03,-0.9945218954,-0.1599999999999966,28.8,0.1045284633,84.31,0,30.36,1012.0,5.0,2022,4,7,1.62
1.62,84.2,25.22,25.69,-0.882126866,-0.04999999999999716,27.3,-0.4710118812,77.77,0,28.88,1010.6,6.0,2022,4,8,2.03
2.03,83.13,24.96,7.75,-0.9816271834,-0.06999999999999318,26.5,-0.1908089954,84.2,0,28.81,1010.1,5.0,2022,4,9,3.2
3.2,85.13,24.77,38.06,-0.9568135841,-0.07000000000000739,24.9,0.2907021936,83.13,0,28.2,1009.4,6.0,2022,4,10,4.05
4.05,84.45,25.15,23.07,-0.9975640503,-0.10999999999999943,27.1,0.06975647374,85.13,0,28.73,1008.6,7.0,2022,4,11,3.4
3.4,86.78,25.67,14.18,-0.8415107819,-0.030000000000001137,28.4,-0.5402403205,84.45,0,28.59,1007.7,7.0,2022,4,12,2.76
2.76,89.12,24.99,6.49,-0.4210358134,0.030000000000001137,27.9,-0.9070440143,86.78,0,27.51,1007.1,6.0,2022,4,13,3.22
3.22,84.98,24.91,3.36,-0.4368017884,0.060000000000002274,28.2,-0.899557779,89.12,0,29.26,1007.3,4.0,2022,4,14,3.59
3.59,85.65,24.9,3.06,-0.5,-0.010000000000005116,28.9,-0.8660254038,84.98,0,29.64,1008.1,3.0,2022,4,15,3.1
3.1,85.61,24.89,1.76,-0.3387379202,-0.09999999999999432,29.2,-0.940880769,85.65,0,29.71,1008.1,3.0,2022,4,16,3.57
3.57,85.84,26.16,3.45,-0.4832823833,0.06999999999999318,29.1,-0.875464527,85.61,0,29.22,1007.2,4.0,2022,4,17,3.29
3.29,87.73,25.91,5.77,-0.9378889346,0.12000000000000455,28.8,-0.3469356516,85.84,0,28.75,1008.2,6.0,2022,4,18,3.49
3.49,88.08,26.05,11.36,-0.9897762309,0.10999999999999943,28.8,-0.1426289337,87.73,0,28.58,1009.7,6.0,2022,4,19,4.15
4.15,87.5,25.9,5.18,-0.9583225745,-0.18999999999999773,28.9,-0.2856883674,88.08,0,29.38,1010.2,6.0,2022,4,20,2.23
2.23,87.59,26.03,5.83,-0.6832737737,-0.060000000000002274,28.8,-0.7301622766,87.5,0,29.7,1008.1,6.0,2022,4,21,2.93
2.93,88.11,25.51,18.24,-0.6896195437,0.12999999999999545,29.6,-0.7241718614,87.59,0,29.16,1007.6,5.0,2022,4,22,3.38
3.38,83.76,25.27,8.29,-0.9979156183,0.05000000000001137,28.1,-0.06453230825,88.11,0,28.18,1009.5,6.0,2022,4,23,1.63
1.63,79.11,25.38,6.63,-0.8415107819,-0.1700000000000017,28.9,0.5402403205,83.76,0,30.09,1009.5,5.0,2022,4,24,1.5
1.5,86.11,25.77,12.23,-0.7975839288,-0.030000000000001137,28.6,-0.6032079877,79.11,0,29.41,1007.6,6.0,2022,4,25,2.07
2.07,82.18,26.15,7.28,-0.9626917464,0.03999999999999204,29.1,-0.270600446,86.11,0,30.48,1007.7,6.0,2022,4,26,1.58
1.58,83.03,25.79,19.18,-0.7793379649,-0.04999999999999716,29.6,-0.6266038114,82.18,0,30.69,1007.7,7.0,2022,4,27,1.9
1.9,86.5,26.02,14.61,-0.5807029557,0.12999999999999545,28.8,-0.8141155184,83.03,0,29.26,1007.5,6.0,2022,4,28,2.92
2.92,85.34,26.17,8.41,-0.6921431739,0.030000000000001137,28.5,-0.7217602281,86.5,0,29.76,1008.9,4.0,2022,4,29,2.65
2.65,86.32,26.45,4.75,-0.9205048535,-0.10999999999999943,29.4,-0.3907311285,85.34,0,29.35,1009.1,5.0,2022,4,30,3.96
3.96,86.73,26.3,8.1,-0.7325428988,-0.04999999999999716,29.1,-0.680720869,86.32,1,29.14,1007.5,6.0,2022,5,1,5.77
5.77,87.73,26.43,8.18,-0.9694453499,-0.060000000000002274,30.0,-0.2453073859,86.73,1,29.53,1007.1,6.0,2022,5,2,4.98
4.98,88.49,27.06,2.82,-0.899557779,0.04999999999999716,29.8,-0.4368017884,87.73,1,29.48,1006.6,6.0,2022,5,3,3.98
3.98,86.52,26.97,4.19,-0.8720692724,0.0800000000000125,30.4,-0.4893824517,88.49,1,29.5,1007.2,6.0,2022,5,4,4.12
4.12,86.61,26.8,8.98,-0.9636304532,-0.020000000000010232,29.7,-0.2672383761,86.52,1,29.35,1008.3,7.0,2022,5,5,4.72
4.72,80.3,25.56,3.07,-0.9739759673,-0.01999999999999602,28.4,-0.2266513074,86.61,1,29.04,1007.6,6.0,2022,5,6,4.15
4.15,85.93,26.01,2.55,-0.9832549076,-0.12000000000000455,29.1,-0.1822355255,80.3,1,29.41,1007.2,5.0,2022,5,7,4.35
4.35,86.51,26.52,2.11,-0.9743700648,-0.14999999999999147,30.6,-0.2249510543,85.93,1,29.67,1006.3,7.0,2022,5,8,5.07
5.07,87.21,26.97,11.06,-0.9631625668,0.009999999999990905,30.9,-0.2689198206,86.51,1,29.24,1009.3,7.0,2022,5,9,6.51
6.51,87.61,26.47,8.51,-0.9900236577,0.05000000000001137,29.8,-0.1409012319,87.21,1,28.79,1004.8,7.0,2022,5,10,5.87
5.87,86.55,26.19,2.73,-0.9531906678,0.10999999999999943,30.8,-0.3023698908,87.61,1,28.69,1005.0,6.0,2022,5,11,7.02
7.02,87.63,26.66,17.65,-0.8694949295,0.09999999999999432,28.8,-0.4939418666,86.55,1,28.66,1006.7,7.0,2022,5,12,7.24
7.24,87.13,25.8,13.21,-0.8729220773,-0.010000000000005116,26.9,-0.4878596591,87.63,1,28.84,1007.6,8.0,2022,5,13,7.81
7.81,85.14,25.79,25.24,-0.9128341772,0.05000000000001137,28.1,-0.4083304604,87.13,1,28.77,1007.5,7.0,2022,5,14,7.38
7.38,85.9,25.82,13.02,-0.9414705448,0.0799999999999983,28.5,-0.3370952584,85.14,1,28.67,1008.5,6.0,2022,5,15,6.69
6.69,89.22,25.86,6.36,-0.8201518759,-0.10000000000000853,28.1,-0.5721458734,85.9,1,28.52,1008.8,6.0,2022,5,16,6.57
6.57,89.47,26.21,11.81,-0.7727335735,-0.10999999999999943,27.9,-0.6347305132,89.22,1,28.58,1007.9,5.0,2022,5,17,7.71
7.71,89.04,26.56,9.51,-0.7169106077,0.09000000000000341,28.1,-0.6971651029,89.47,1,28.38,1007.0,6.0,2022,5,18,8.65
8.65,88.73,26.22,9.63,-0.6984152854,0.1599999999999966,28.0,-0.7156927337,89.04,1,28.16,1008.3,5.0,2022,5,19,7.78
7.78,89.26,26.21,3.36,-0.7181262978,0.010000000000005116,28.3,-0.6959127966,88.73,1,28.35,1010.0,5.0,2022,5,20,6.05
6.05,87.67,25.98,1.93,-0.8300122851,-0.04000000000000625,29.1,-0.557745109,89.26,1,28.4,1010.0,5.0,2022,5,21,6.14
6.14,87.11,25.92,1.81,-0.9342044743,-0.11999999999999034,29.4,-0.3567379993,87.67,1,28.81,1009.3,5.0,2022,5,22,6.59
6.59,89.1,25.88,5.8,-0.8788171127,-0.10000000000000853,28.8,-0.4771587603,87.11,1,28.65,1007.8,5.0,2022,5,23,5.84
5.84,89.69,26.26,18.78,-0.7826081569,0.20000000000000284,29.2,-0.6225146366,89.1,1,28.14,1006.9,8.0,2022,5,24,6.36
6.36,88.97,25.67,9.36,-0.7181262978,0.07000000000000739,27.8,-0.6959127966,89.69,1,28.15,1009.5,6.0,2022,5,25,4.92
4.92,89.0,25.57,11.74,-0.739631095,0.0799999999999983,27.6,-0.6730125135,88.97,1,28.27,1010.0,6.0,2022,5,26,5.93
5.93,86.28,25.5,9.1,-0.8779829754,-0.030000000000001137,26.9,-0.4786918579,89.0,1,28.52,1010.5,5.0,2022,5,27,5.82
5.82,87.65,25.8,8.82,-0.8804773535,-0.0799999999999983,28.4,-0.474088209,86.28,1,28.15,1009.9,5.0,2022,5,28,6.46
6.46,88.56,25.85,12.68,-0.822144041,-0.010000000000005116,27.4,-0.5692795234,87.65,1,28.0,1009.6,6.0,2022,5,29,6.34
6.34,88.34,25.73,31.34,-0.8141155184,-0.060000000000002274,27.2,-0.5807029557,88.56,1,27.89,1009.6,7.0,2022,5,30,6.93
6.93,86.71,25.34,18.25,-0.9135454576,-0.030000000000001137,25.9,-0.4067366431,88.34,1,27.0,1008.3,7.0,2022,5,31,7.04
7.04,86.64,25.63,10.32,-0.9366721892,-0.060000000000002274,27.1,-0.3502073813,86.71,1,28.0,1008.7,6.0,2022,6,1,6.36
6.36,86.84,25.66,7.89,-0.9578224948,0.0,28.8,-0.2873605198,86.64,1,28.31,1007.9,6.0,2022,6,2,6.38
6.38,89.69,25.82,5.77,-0.9390942521,-0.03999999999999204,28.9,-0.3436596946,86.84,1,28.16,1007.7,6.0,2022,6,3,5.79
5.79,90.09,25.63,2.25,-0.873772223,0.030000000000001137,28.9,-0.4863353804,89.69,1,27.72,1007.5,6.0,2022,6,4,5.34
5.34,88.34,25.59,2.57,-0.8151277957,0.0,28.4,-0.5792811723,90.09,1,27.99,1007.5,6.0,2022,6,5,6.28
6.28,87.87,25.56,3.69,-0.8241261886,0.03999999999999204,28.9,-0.5664062369,88.34,1,28.17,1007.9,4.0,2022,6,6,5.89
5.89,88.84,25.58,2.81,-0.8120835269,0.0799999999999983,28.6,-0.5835412114,87.87,1,27.45,1008.3,6.0,2022,6,7,5.67
5.67,88.25,25.28,2.66,-0.8651514206,-0.01999999999999602,29.1,-0.5015107372,88.84,1,28.14,1008.8,5.0,2022,6,8,5.72
5.72,89.82,25.75,2.36,-0.8517269341,-0.04999999999999716,28.9,-0.523985906,88.25,1,27.81,1008.2,6.0,2022,6,9,6.19
6.19,87.62,25.75,2.87,-0.8746197071,0.060000000000002274,29.0,-0.4848096202,89.82,1,28.32,1008.3,5.0,2022,6,10,6.69
6.69,88.76,24.96,3.33,-0.9048270525,0.09999999999999432,28.6,-0.4257792916,87.62,1,27.21,1009.2,7.0,2022,6,11,4.87
4.87,87.76,24.55,3.08,-0.8980275758,-0.04999999999999716,28.3,-0.4399391699,88.76,1,27.74,1009.4,6.0,2022,6,12,4.8
4.8,88.84,25.34,2.55,-0.9578224948,0.010000000000005116,28.4,-0.2873605198,87.76,1,26.77,1009.5,5.0,2022,6,13,4.69
4.69,85.72,25.45,3.03,-0.9835714708,-0.07000000000000739,28.4,-0.1805191453,88.84,1,29.0,1009.2,6.0,2022,6,14,4.47
4.47,87.95,25.31,4.98,-0.9854078985,-0.03999999999999204,28.8,-0.1702094992,85.72,1,27.73,1008.7,7.0,2022,6,15,5.72
5.72,90.53,24.88,15.09,-0.9612616959,0.01999999999999602,27.7,-0.2756373558,87.95,1,26.61,1007.9,8.0,2022,6,16,4.15
4.15,89.72,24.67,5.77,-0.8788171127,-0.01999999999999602,28.2,-0.4771587603,90.53,1,26.96,1007.7,6.0,2022,6,17,4.65
4.65,88.63,24.91,9.48,-0.7581343362,0.030000000000001137,27.9,-0.6520984038,89.72,1,26.95,1007.9,6.0,2022,6,18,4.87
4.87,86.55,25.02,2.19,-0.9033352929,0.0,27.9,-0.4289351334,88.63,1,27.8,1008.2,5.0,2022,6,19,4.59
4.59,87.99,25.17,2.64,-0.9018325264,-0.0800000000000125,27.9,-0.4320857488,86.55,1,28.23,1008.4,5.0,2022,6,20,4.47
4.47,88.14,25.35,1.68,-0.9617413095,-0.06999999999999318,29.3,-0.2739592187,87.99,1,27.98,1007.9,7.0,2022,6,21,5.19
5.19,87.86,25.33,1.72,-0.8553642602,0.15000000000000568,29.2,-0.5180270094,88.14,1,28.07,1007.3,6.0,2022,6,22,5.54
5.54,85.66,25.12,2.47,-0.9163627296,0.0799999999999983,28.3,-0.4003490326,87.86,1,28.03,1008.8,5.0,2022,6,23,5.11
5.11,86.11,25.78,3.37,-0.9739759673,-0.05000000000001137,28.8,-0.2266513074,85.66,1,28.41,1009.1,5.0,2022,6,24,5.83
5.83,84.51,25.61,3.78,-0.9578224948,-0.0799999999999983,29.3,-0.2873605198,86.11,1,28.28,1008.7,4.0,2022,6,25,7.06
7.06,85.65,25.64,2.6,-0.9859960371,-0.009999999999990905,28.8,-0.1667687467,84.51,1,28.7,1007.5,4.0,2022,6,26,5.6
5.6,86.46,25.71,0.38,-0.9874138068,0.0799999999999983,29.4,-0.1581580673,85.65,1,28.79,1008.2,5.0,2022,6,27,5.08
5.08,87.24,25.77,0.82,-0.998889875,-0.04999999999999716,29.6,0.04710645071,86.46,1,27.76,1008.7,4.0,2022,6,28,6.09
6.09,86.37,25.56,1.43,-0.9999619231,-0.0800000000000125,29.3,0.008726535498,87.24,1,28.56,1008.3,4.0,2022,6,29,6.22
6.22,87.87,25.55,1.59,-0.9974407829,-0.01999999999999602,28.5,0.07149744433,86.37,1,27.92,1007.1,4.0,2022,6,30,6.81
6.81,87.63,25.19,0.57,-0.9998157121,0.0,29.1,-0.0191974424,87.87,1,28.23,1007.0,4.0,2022,7,1,6.13
6.13,87.8,25.72,3.42,-0.9981347984,-0.06999999999999318,29.6,-0.06104853953,87.63,1,28.2,1006.5,5.0,2022,7,2,6.37
6.37,88.56,25.01,8.24,-0.999390827,0.04999999999999716,27.7,-0.0348994967,87.8,1,27.18,1005.8,7.0,2022,7,3,8.44
8.44,87.98,24.83,2.73,-0.9961946981,0.030000000000001137,28.5,0.08715574275,88.56,1,27.3,1007.4,5.0,2022,7,4,6.02
6.02,88.4,24.73,1.88,-0.9993283938,0.030000000000001137,28.0,-0.03664370871,87.98,1,27.15,1007.4,5.0,2022,7,5,5.38
5.38,86.72,24.52,1.52,-0.9974407829,0.11999999999999034,28.2,-0.07149744433,88.4,1,28.03,1007.5,6.0,2022,7,6,5.53
5.53,88.98,24.39,2.18,-0.9992629164,0.12000000000000455,28.6,-0.03838780909,86.72,1,26.64,1008.3,6.0,2022,7,7,5.04
5.04,87.5,24.3,0.52,-0.9958843986,-0.0799999999999983,28.1,0.0906325802,88.98,1,27.2,1009.3,5.0,2022,7,8,5.64
5.64,86.96,24.4,0.45,-0.9997014898,-0.12999999999999545,28.1,-0.02443217815,87.5,1,27.52,1008.5,5.0,2022,7,9,6.63
6.63,84.34,24.64,4.03,-0.9969173337,0.0899999999999892,28.5,-0.07845909573,86.96,1,27.51,1008.1,7.0,2022,7,10,5.73
5.73,82.11,24.41,1.47,-0.9163627296,0.23000000000000398,27.6,-0.4003490326,84.34,1,27.48,1009.5,7.0,2022,7,11,6.4
6.4,87.51,24.05,0.13,-0.9483236552,-0.0799999999999983,28.6,-0.3173046564,82.11,1,27.08,1011.5,4.0,2022,7,12,5.85
5.85,85.58,24.87,0.36,-0.9291325715,-0.15000000000000568,27.9,-0.3697467573,87.51,1,27.86,1010.8,5.0,2022,7,13,7.42
7.42,84.21,25.23,1.24,-0.9310558159,-0.10999999999999943,28.13333333,-0.3648767843,85.58,1,28.29,1009.6,6.0,2022,7,14,7.3
7.3,87.45,25.04,1.07,-0.9149596678,-0.01999999999999602,28.36666667,-0.4035452964,84.21,1,28.42,1008.278802,7.0,2022,7,15,5.49
5.49,89.16,25.04,1.65,-0.9284858269,0.07000000000000739,28.6,-0.3713678356,87.45,1,28.07,1007.6,6.0,2022,7,16,5.09
5.09,89.04,25.1,2.03,-0.940288127,0.009999999999990905,29.2,-0.3403795502,89.16,1,28.38,1008.1,5.0,2022,7,17,4.01
4.01,89.47,25.23,1.56,-0.9963452962,0.0,29.1,0.08541692314,89.04,1,27.47,1008.3,6.0,2022,7,18,5.46
5.46,85.13,24.9,3.57,-0.9876883406,-0.030000000000001137,29.6,0.156434465,89.47,1,28.54,1007.9,5.0,2022,7,19,4.85
4.85,90.06,24.99,9.13,-0.9927573419,-0.01999999999999602,28.4,-0.1201368388,85.13,1,26.76,1007.5,7.0,2022,7,20,5.59
5.59,90.08,24.57,6.51,-0.9677091705,0.07000000000000739,28.0,-0.2520693582,90.06,1,27.11,1007.7,7.0,2022,7,21,5.25
5.25,88.46,24.4,7.23,-0.9515944039,0.01999999999999602,27.8,-0.3073566178,90.08,1,27.48,1008.1,7.0,2022,7,22,6.33
6.33,87.3,24.56,4.57,-0.9499720515,-0.010000000000005116,28.5,-0.3123349185,88.46,1,27.2,1008.6,7.0,2022,7,23,6.42
6.42,86.6,24.5,1.45,-0.9909831997,-0.060000000000002274,28.3,-0.1339861854,87.3,1,28.43,1008.6,7.0,2022,7,24,4.84
4.84,89.64,24.12,3.62,-0.9865721616,0.0,28.6,-0.1633259622,86.6,1,27.67,1008.4,6.0,2022,7,25,3.71
3.71,88.82,24.61,8.21,-0.9659258263,0.0,28.7,0.2588190451,89.64,1,27.77,1008.0,6.0,2022,7,26,2.97
2.97,85.17,24.24,7.05,-0.557745109,0.0,28.6,0.8300122851,88.82,1,28.63,1007.8,6.0,2022,7,27,2.75
2.75,82.9,24.78,9.09,-0.8079898839,0.05000000000001137,27.0,0.5891963574,85.17,1,27.68,1007.8,7.0,2022,7,28,2.35
2.35,79.79,24.98,2.49,-0.8925858185,-0.05000000000001137,27.4,-0.4508775407,82.9,1,29.86,1008.2,6.0,2022,7,29,2.08
2.08,86.0,24.44,5.84,-0.6755902076,0.010000000000005116,28.4,-0.7372773368,79.79,1,27.7,1008.2,6.0,2022,7,30,2.66
2.66,89.96,24.4,6.83,-0.842452397,-0.12999999999999545,28.8,-0.538770785,86.0,1,26.88,1007.4,6.0,2022,7,31,4.54
4.54,89.85,24.58,28.94,-0.9802711746,-0.020000000000010232,27.4,-0.1976573404,89.96,1,27.04,1006.4,7.0,2022,8,1,8.12
8.12,86.83,24.59,19.02,-0.9631625668,-0.030000000000001137,27.6,-0.2689198206,89.85,1,26.92,1007.2,7.0,2022,8,2,8.61
8.61,88.12,24.99,11.65,-0.8964864304,0.05000000000001137,27.1,-0.4430711908,86.83,1,27.18,1006.4,8.0,2022,8,3,8.7
8.7,87.74,24.78,11.18,-0.9077774785,0.12999999999999545,28.1,-0.4194520824,88.12,1,27.02,1007.0,7.0,2022,8,4,8.88
8.88,87.22,24.81,8.28,-0.9645574185,0.06999999999999318,26.6,-0.26387305,87.74,1,27.22,1008.1,7.0,2022,8,5,7.64
7.64,85.38,24.68,2.27,-0.8972583697,-0.029999999999986926,27.6,-0.4415058528,87.22,1,27.52,1008.9,6.0,2022,8,6,5.67
5.67,90.18,24.35,1.45,-0.8260982945,-0.04000000000000625,27.9,-0.5635260489,85.38,1,27.06,1008.2,6.0,2022,8,7,6.0
6.0,92.16,24.81,1.34,-0.8309844693,-0.01999999999999602,28.1,-0.5562956155,90.18,1,26.74,1008.2,5.0,2022,8,8,5.96
5.96,91.14,24.75,0.57,-0.8949343616,-0.010000000000005116,28.2,-0.4461978131,92.16,1,27.04,1008.4,5.0,2022,8,9,5.35
5.35,87.69,24.45,0.01,-0.9723699204,-0.01999999999999602,28.1,-0.2334453639,91.14,1,28.25,1008.1,3.0,2022,8,10,4.74
4.74,87.37,24.25,0.01,-0.9966373868,0.060000000000002274,28.2,-0.08193850863,87.69,1,28.57,1007.7,3.0,2022,8,11,4.61
4.61,87.42,24.73,0.04,-0.9947028171,0.04999999999999716,28.4,-0.1027925368,87.37,1,28.65,1008.4,6.0,2022,8,12,4.29
4.29,86.73,24.37,0.06,-0.9792228106,-0.04000000000000625,28.8,-0.2027872954,87.42,1,28.72,1008.6,5.0,2022,8,13,3.89
3.89,88.43,24.64,0.45,-0.9921147013,0.030000000000001137,28.7,-0.1253332336,86.73,1,27.68,1008.2,5.0,2022,8,14,3.76
3.76,88.64,24.6,0.75,-0.7443115462,0.060000000000002274,27.9,-0.6678325555,88.43,1,27.9,1008.8,5.0,2022,8,15,3.32
3.32,86.78,24.51,0.58,-0.5417082103,-0.01999999999999602,28.6,-0.8405666035,88.64,1,28.64,1009.0,5.0,2022,8,16,4.56
4.56,85.1,24.8,0.89,-0.7749444887,0.0899999999999892,28.9,-0.6320293027,86.78,1,28.06,1009.5,5.0,2022,8,17,4.46
4.46,86.72,24.55,1.99,-0.8878153851,-0.0899999999999892,29.0,-0.4601997848,85.1,1,28.25,1009.6,5.0,2022,8,18,4.8
4.8,87.92,24.78,1.5,-0.8894163733,-0.010000000000005116,29.1,-0.4570979271,86.72,1,28.24,1009.0,5.0,2022,8,19,5.52
5.52,87.55,24.7,1.2,-0.9390942521,0.010000000000005116,28.9,-0.3436596946,87.92,1,28.2,1009.1,7.0,2022,8,20,5.41
5.41,87.24,24.67,2.5,-0.909236109,0.009999999999990905,28.9,-0.4162807923,87.55,1,28.1,1009.1,6.0,2022,8,21,5.93
5.93,87.86,24.95,7.91,-0.9785089851,0.0,28.4,-0.2062041854,87.24,1,27.55,1009.5,5.0,2022,8,22,7.33
7.33,87.14,24.59,3.84,-0.989272333,0.010000000000005116,28.1,-0.1460830286,87.86,1,27.52,1009.7,5.0,2022,8,23,7.02
7.02,88.82,24.68,1.46,-0.9969173337,0.04999999999999716,28.4,-0.07845909573,87.14,1,26.96,1009.7,6.0,2022,8,24,5.78
5.78,88.0,24.35,3.49,-0.9992629164,-0.1700000000000017,28.1,-0.03838780909,88.82,1,26.96,1009.8,7.0,2022,8,25,5.44
5.44,89.31,23.96,10.38,-0.9583225745,-0.030000000000001137,28.5,-0.2856883674,88.0,1,26.02,1008.3,8.0,2022,8,26,6.76
6.76,87.33,23.62,6.79,-0.9822872507,0.07000000000000739,27.2,-0.1873813146,89.31,1,25.6,1008.2,6.0,2022,8,27,5.89
5.89,84.67,23.72,1.9,-0.9871362651,-0.07000000000000739,27.9,-0.1598811877,87.33,1,27.47,1008.6,5.0,2022,8,28,5.49
5.49,85.71,24.12,1.83,-0.9777832368,0.010000000000005116,28.2,-0.2096185629,84.67,1,27.48,1007.7,6.0,2022,8,29,5.21
5.21,88.59,24.23,30.14,-0.9923319379,-0.060000000000002274,28.6,0.1236014767,85.71,1,27.79,1007.9,7.0,2022,8,30,4.59
4.59,89.93,24.05,49.78,-0.9378889346,0.04000000000000625,25.4,-0.3469356516,88.59,1,25.33,1007.3,8.0,2022,8,31,6.8
6.8,88.72,24.27,10.95,-0.9607791542,0.09000000000000341,25.6,-0.2773146533,89.93,1,26.86,1008.0,7.0,2022,9,1,6.49
6.49,86.23,24.57,4.19,-0.8405666035,0.09999999999999432,27.0,-0.5417082103,88.72,1,27.71,1009.0,5.0,2022,9,2,5.4
5.4,89.82,24.36,3.27,-0.8517269341,-0.01999999999999602,27.3,-0.523985906,86.23,1,27.31,1009.9,6.0,2022,9,3,4.76
4.76,92.27,24.99,7.09,-0.8038568606,-0.060000000000002274,27.6,-0.5948227868,89.82,1,26.73,1009.5,7.0,2022,9,4,4.86
4.86,92.49,25.18,37.98,-0.9316912276,-0.060000000000002274,26.0,-0.3632512305,92.27,1,26.97,1008.9,8.0,2022,9,5,6.08
6.08,90.27,24.67,7.37,-0.9099612709,0.0799999999999983,27.3,-0.4146932427,92.49,1,27.09,1008.8,7.0,2022,9,6,6.11
6.11,88.41,24.58,2.1,-0.9578224948,0.060000000000002274,27.4,-0.2873605198,90.27,1,26.88,1009.7,6.0,2022,9,7,6.31
6.31,85.41,24.25,0.42,-0.940288127,0.01999999999999602,27.6,-0.3403795502,88.41,1,27.3,1010.3,7.0,2022,9,8,5.09
5.09,89.13,24.57,0.26,-0.7804304073,-0.03999999999999204,28.0,-0.6252426563,85.41,1,27.53,1009.5,6.0,2022,9,9,5.72
5.72,88.66,24.43,1.0,-0.813100761,0.03999999999999204,28.3,-0.5821229702,89.13,1,27.91,1009.4,5.0,2022,9,10,6.08
6.08,88.5,24.69,0.88,-0.8633955506,-0.030000000000001137,28.2,-0.5045276238,88.66,1,28.0,1010.0,5.0,2022,9,11,5.65
5.65,87.82,24.43,0.37,-0.8686315144,-0.030000000000001137,28.4,-0.4954586684,88.5,1,27.84,1009.7,5.0,2022,9,12,4.76
4.76,86.27,24.52,0.11,-0.7944146205,0.12000000000000455,28.4,-0.6073758397,87.82,1,28.0,1009.2,5.0,2022,9,13,4.31
4.31,86.58,24.22,0.13,-0.70463421,0.1700000000000017,26.5,-0.7095707365,86.27,1,27.99,1010.4,6.0,2022,9,14,4.92
4.92,86.5,24.05,0.07,-0.7890840848,0.010000000000005116,28.2,-0.6142852001,86.58,1,28.04,1011.4,5.0,2022,9,15,4.23
4.23,86.22,24.44,0.06,-0.9121201162,-0.19000000000001194,21.4,-0.4099230338,86.5,1,27.97,1011.9,4.0,2022,9,16,4.41
4.41,83.48,24.25,0.03,-0.8980275758,0.0,27.4,-0.4399391699,86.22,1,28.68,1011.0,3.0,2022,9,17,4.78
4.78,83.79,24.67,0.07,-0.9114032766,0.020000000000010232,28.6,-0.4115143586,83.48,1,28.34,1010.2,6.0,2022,9,18,4.9
4.9,83.79,25.02,0.7,-0.9494254776,-0.020000000000010232,28.6,-0.313992456,83.79,1,28.22,1009.5,6.0,2022,9,19,5.21
5.21,85.16,25.16,0.25,-0.9460853588,-0.01999999999999602,28.1,-0.3239174182,83.79,1,28.8,1009.9,4.0,2022,9,20,5.15
5.15,87.11,24.74,0.6,-0.9077774785,-0.03999999999999204,28.1,-0.4194520824,85.16,1,27.96,1010.6,3.0,2022,9,21,4.64
4.64,83.15,24.75,0.29,-0.9494254776,0.03999999999999204,28.9,-0.313992456,87.11,1,28.72,1010.7,4.0,2022,9,22,5.0
5.0,81.61,24.85,0.22,-0.9747611942,0.030000000000001137,29.1,-0.223250116,83.15,1,28.38,1010.7,5.0,2022,9,23,4.87
4.87,85.61,24.71,0.17,-0.9983418166,-0.0799999999999983,29.1,-0.05756402696,81.61,1,27.76,1010.9,4.0,2022,9,24,4.0
4.0,84.91,24.43,1.55,-0.9979156183,-0.15000000000000568,29.1,-0.06453230825,85.61,1,29.03,1009.5,5.0,2022,9,25,3.72
3.72,86.43,24.82,1.64,-0.9472102777,0.0799999999999983,29.3,-0.3206129906,84.91,1,28.38,1008.3,6.0,2022,9,26,4.24
4.24,84.04,25.28,0.71,-0.984195608,-0.029999999999986926,29.4,-0.1770847403,86.43,1,28.63,1009.5,6.0,2022,9,27,5.48
5.48,84.58,25.24,2.53,-0.9184463813,-0.030000000000001137,29.1,-0.3955455026,84.04,1,28.21,1007.6,6.0,2022,9,28,6.2
6.2,85.36,24.84,3.69,-0.8804773535,0.01999999999999602,29.1,-0.474088209,84.58,1,28.5,1008.4,4.0,2022,9,29,5.77
5.77,86.31,25.23,7.85,-0.8677654534,0.14000000000000057,28.8,-0.496973961,85.36,1,27.43,1008.6,5.0,2022,9,30,7.31
7.31,85.17,24.72,9.65,-0.9588197349,0.0,27.8,-0.2840153447,86.31,0,28.12,1009.5,7.0,2022,10,1,6.7
6.7,87.56,24.98,7.39,-0.9472102777,-0.0799999999999983,28.1,-0.3206129906,85.17,0,27.39,1009.6,6.0,2022,10,2,7.07
7.07,83.69,24.41,8.24,-0.9963452962,-0.04999999999999716,28.3,-0.08541692314,87.56,0,27.45,1009.3,6.0,2022,10,3,7.26
7.26,85.96,24.96,3.9,-0.9874138068,-0.07000000000000739,28.4,-0.1581580673,83.69,0,27.9,1008.5,6.0,2022,10,4,6.32
